no peak, 45462, 60986.8, 559, 
no peak, 45496, 60986.8, 562, 
no peak, 45534, 60986.8, 565, 
no peak, 45537, 60986.8, 568, 
no peak, 45539, 60986.8, 572, 
no peak, 45558, 60986.8, 575, 
no peak, 45582, 60986.8, 578, 
no peak, 45611, 60986.8, 581, 
no peak, 45657, 60986.8, 584, 
no peak, 45673, 60986.8, 587, 
no peak, 45684, 60986.8, 590, 
no peak, 45694, 60986.8, 593, 
no peak, 45710, 60986.8, 596, 
no peak, 45737, 60986.8, 599, 
no peak, 45754, 60986.8, 602, 
no peak, 45771, 60986.8, 605, 
no peak, 45778, 60986.8, 609, 
no peak, 45792, 60986.8, 612, 
no peak, 45810, 60986.8, 615, 
no peak, 45847, 60986.8, 618, 
no peak, 45870, 60986.8, 621, 
no peak, 45864, 60986.8, 631, 
no peak, 45847, 60743.6, 634, 
no peak, 45867, 60743.6, 637, 
